cbsa_code,cbsa_name,city,state,cbsa_type,contains_imputed,MedianHouseholdIncome_B19013,TotalPopulation_B01003,MedianAge_B01002,TotalPovertyUniverse_B17001,BelowPoverty_B17001,IndustryTotalEmployed_C24050,IndustryAgForestryMining_C24050,IndustryConstruction_C24050,IndustryManufacturing_C24050,IndustryWholesaleTrade_C24050,IndustryRetailTrade_C24050,IndustryTransportUtilities_C24050,IndustryInformation_C24050,IndustryFinanceRealEstate_C24050,IndustryProfSciMgmtAdminWaste_C24050,IndustryEducationHealthCare_C24050,IndustryArtsRecAccommodationFood_C24050,IndustryOtherServices_C24050,IndustryPublicAdmin_C24050,TotalEmployed_C24010,ManagementBusiness_C24010,ScienceEngineering_C24010,ServiceOccupations_C24010,SalesOffice_C24010,Construction_C24010,ProductionTransportation_C24010,TotalPopulation25Plus_B15003,BachelorsDegree_B15003,MastersDegree_B15003,ProfessionalDegree_B15003,DoctorateDegree_B15003,TotalRace_B02001,WhiteAlone_B02001,BlackAlone_B02001,AmericanIndianAlaskaNative_B02001,AsianAlone_B02001,NativeHawaiianPacificIslander_B02001,SomeOtherRace_B02001,TwoOrMoreRaces_B02001,MedianGrossRent_B25064,MedianHomeValue_B25077,LaborForce_B23025,Unemployed_B23025,population_growth,job_growth,median_rent_growth,median_home_value_growth,industry_ag_forestry_mining_share,industry_construction_share,industry_manufacturing_share,industry_wholesale_share,industry_retail_share,industry_transport_utilities_share,industry_information_share,industry_finance_real_estate_share,industry_prof_sci_mgmt_admin_share,industry_education_health_share,industry_arts_rec_accommodation_food_share,industry_other_services_share,industry_public_admin_share,white_collar_share,blue_collar_share,service_job_share,sales_share,bachelors_or_higher_share,age_22_34_total,age_65_plus_total,age_22_34_share,age_65_plus_share,unemployment_rate,poverty_rate,diversity_index,land_area_m2,water_area_m2,land_area_sqmi,water_area_sqmi,centroid_lat,centroid_lon,population_density_per_sq_mile,nat_walk_index_mean,population_density_mean,activity_density_mean,intersection_density_mean,nat_walk_index_pop_weighted,n_tracts,total_population_weight,obesity_share,physical_inactivity_share,depression_share,current_asthma_share,diabetes_share,stroke_share,coronary_heart_disease_share,arthritis_share,any_disability_share,current_smoking_share,binge_drinking_share,violent_crime_count,property_crime_count,total_crime_count,violent_crime_per_population,property_crime_per_population,station_id,station_name,station_distance_km,avg_annual_temp,jan_avg_temp,jul_avg_temp,annual_precipitation,annual_snowfall,n_months_available,has_complete_year,temp_seasonality,snow_binary,cluster,sub_cluster,cluster_text,sub_cluster_text,cluster_key_traits,cluster_candidate_name_1,cluster_candidate_name_2,cluster_candidate_name_3,coarse_cluster_final_name,cluster_description,cluster_tradeoffs,sub_cluster_key_traits,sub_cluster_candidate_name_1,sub_cluster_candidate_name_2,sub_cluster_candidate_name_3,cluster_final_name,sub_cluster_description,sub_cluster_tradeoffs
40300,"Rochelle, IL Micro Area",Rochelle,IL,Micro,0,79244,51536,42.0,50969,4541,24677,603,1709,4499,473,2492,2184,263,785,1940,6185,1546,1096,902,24677,3873,2342,416,665,174,401,35938,5553,2624,317,146,51536,45203,627,267,232,4,1174,4029,901,184100,26073,1396,0.0146279999212489,0.0042731564382223,0.1808650065530799,0.2240691489361702,2.4435709364995746,6.92547716497143,18.231551647282892,1.916764598614094,10.098472261620133,8.850346476476071,1.0657697451067796,3.1810998095392478,7.861571503829477,25.063824614013047,6.264943064391944,4.441382664019127,3.65522551363618,25.18539530737124,2.3301049560319327,1.6857802812335374,2.694817036106496,24.04140464132673,3900,10671,7.567525613163614,20.70591431232537,5.35419782917194,8.909337048009574,0.2238433069721261,1964903749,12378959,758.654,4.78,42.041884,-89.320176,67.93083540059105,6.08712121225,1.5025661721590908,1.3159241791363636,41.45540373093182,5.8657782627838015,13.0,39983.0,41.0367806317685,23.9172423279894,22.13971687967386,10.370157316859665,12.096213390691045,3.628642172923493,7.004892079133631,28.434642222944756,30.463326913938428,14.289247930370408,18.47242327989396,39.0,120.0,159.0,0.0007567525613163614,0.0023284694194349582,USC00116897,"POLO 5NW, IL US",23.71832567,49.76438356,22.3,73.5,43.08,0.0,12,True,51.2,0,1,20,Less diverse / Cooler,Less diverse / Higher unemployment,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,annual_snowfall: higher vs avg (10.73 vs 9.316) | temp_seasonality: higher vs avg (48.76 vs 41.41) | jan_avg_temp: lower vs avg (24.54 vs 34.76) | industry_ag_forestry_mining_share: higher vs avg (3.877 vs 3.419) | cluster: lower vs avg (1 vs 2.039),Cold-Season Worktowns,Seasonal Recreation & Work Metros,Snow-Season Blue-Collar Mix,Cold-Season Worktowns,Seasonal metros with colder winters and a work-oriented mix.,Winter + lifestyle-health risk signals.
40340,"Rochester, MN Metro Area",Rochester,MN,Metro,0,89675,227252,38.8,223335,17496,120246,2820,7556,11342,2058,10413,3955,1404,4236,8596,52241,7437,4461,3727,120246,27402,10403,2715,6770,3464,1842,155020,38343,16750,6334,4131,227252,188584,12238,464,10705,148,3933,11180,1195,284600,124414,4168,0.0336778137622357,0.0222131544719593,0.2552521008403361,0.3025171624713959,2.345192355670875,6.2837849076060746,9.43233038936846,1.7114914425427872,8.659747517588942,3.289090697403656,1.1676064068659249,3.5227783044758243,7.148678542321574,43.44510420305041,6.184821116710744,3.709894715832544,3.099479400562181,31.43971525040334,4.412620794038888,2.257871363704406,5.630124910599936,42.29002709327829,18471,43339,8.127981271891997,19.07089926601306,3.350105293616474,7.833971388273222,0.3035133431877436,6415816983,74962332,2477.161,28.943,43.94981,-92.33066,91.73888980167216,7.582341269875,3.4011720264940477,4.488503048,42.44588886322024,7.690008563509663,52.0,172418.0,36.98321520954888,22.05805890336276,24.35073948195664,9.9473715041353,9.759210175271724,2.971316799870084,5.765287266990685,22.79526035564733,26.05250785880824,12.377664164994377,16.72102564697422,203.0,1808.0,2011.0,0.000893281467269815,0.007955925580412934,USW00014925,"ROCHESTER INTL AP, MN US",13.85829949,45.28630137,15.4,71.3,36.06,55.9,12,True,55.9,1,2,0,More walkable / High-rent,Snowier / Denser,AsianAlone_B02001: higher vs avg (9.435e+04 vs 2.059e+04) | SomeOtherRace_B02001: higher vs avg (8.914e+04 vs 2.397e+04) | Construction_C24010: higher vs avg (1.971e+04 vs 4565) | NativeHawaiianPacificIslander_B02001: higher vs avg (2590 vs 659) | IndustryInformation_C24050: higher vs avg (1.283e+04 vs 3138),Pricey Walkable City Centers,Urban Amenity Hotspots,High-Rent Walkable Hubs,Pricey Walkable City Centers,"Dense, high-amenity, walkable metros with elevated rents and home values (often in snowier regions).",Higher costs; less space per dollar.,annual_snowfall: higher vs avg (29.26 vs 9.316) | AsianAlone_B02001: lower vs avg (2.025e+04 vs 2.059e+04) | ProductionTransportation_C24010: higher vs avg (7011 vs 3106) | Construction_C24010: higher vs avg (7697 vs 4565) | ServiceOccupations_C24010: higher vs avg (8430 vs 4576),Snowy High-Earner Cities,Cold-Weather Power Metros,Snowbelt Prosperity Hubs,Snowbelt Prosperity Hubs,"Dense, very snowy metros with strong incomes and a work-heavy mix.",Winter intensity; higher day-to-day friction (weather/commute).
40380,"Rochester, NY Metro Area",Rochester,NY,Metro,0,74438,1058875,40.6,1023750,126986,518225,6414,26537,59037,10361,55807,20814,9948,26875,62473,160347,38570,21996,19046,518225,107863,45427,12118,30010,14156,12073,742993,156670,92156,18089,14256,1058875,808424,118063,1762,31879,648,30661,67438,1102,190100,544608,26383,-0.0120444044695573,-0.010696259077407,0.1978260869565217,0.2844594594594594,1.2376863331564476,5.120748709537363,11.392155916831491,1.9993246176853685,10.768874523614262,4.016402141926769,1.9196295045588303,5.185971344493222,12.055188383424188,30.94157942978436,7.442713107241063,4.244488397896666,3.675237589849969,29.57981571711129,5.061315065849776,2.3383665396304694,5.7909209320275945,37.84302140127834,95277,221870,8.997945933183804,20.953370322276,4.844401844996769,12.404004884004884,0.3988706439936509,7582879824,5030128108,2927.766,1942.143,43.184718,-77.556558,361.6665402904467,9.811960784224706,6.17291179684353,5.137763665277648,61.27171434662941,9.219842363518666,303.0,849437.0,32.00063088845906,25.536323235272302,21.68802995395774,11.099790331713828,11.18825504422341,3.409916921443261,6.395077445413845,27.58425804385729,27.914165735657853,12.4304034319202,17.246233917288745,1226.0,6935.0,8161.0,0.0011578326053594617,0.006549403848424035,USW00014768,"ROCHESTER GTR INTL AP, NY US",12.33666619,50.04767123,26.9,73.1,35.76,96.2,12,True,46.2,1,2,0,More walkable / High-rent,Snowier / Denser,AsianAlone_B02001: higher vs avg (9.435e+04 vs 2.059e+04) | SomeOtherRace_B02001: higher vs avg (8.914e+04 vs 2.397e+04) | Construction_C24010: higher vs avg (1.971e+04 vs 4565) | NativeHawaiianPacificIslander_B02001: higher vs avg (2590 vs 659) | IndustryInformation_C24050: higher vs avg (1.283e+04 vs 3138),Pricey Walkable City Centers,Urban Amenity Hotspots,High-Rent Walkable Hubs,Pricey Walkable City Centers,"Dense, high-amenity, walkable metros with elevated rents and home values (often in snowier regions).",Higher costs; less space per dollar.,annual_snowfall: higher vs avg (29.26 vs 9.316) | AsianAlone_B02001: lower vs avg (2.025e+04 vs 2.059e+04) | ProductionTransportation_C24010: higher vs avg (7011 vs 3106) | Construction_C24010: higher vs avg (7697 vs 4565) | ServiceOccupations_C24010: higher vs avg (8430 vs 4576),Snowy High-Earner Cities,Cold-Weather Power Metros,Snowbelt Prosperity Hubs,Snowbelt Prosperity Hubs,"Dense, very snowy metros with strong incomes and a work-heavy mix.",Winter intensity; higher day-to-day friction (weather/commute).
40420,"Rockford, IL Metro Area",Rockford,IL,Metro,0,66571,336605,39.6,331935,50255,154272,1260,9583,31089,3806,18048,10561,1750,6198,13301,33986,12536,7711,4443,154272,23286,10655,2348,6050,1965,3256,228518,35289,15165,3618,1652,336605,235260,39114,1657,8613,100,20954,30907,988,162600,166486,12214,-0.0009586617912432,-0.0192810145894917,0.1961259079903147,0.2833464877663773,0.8167392657125078,6.211755859780128,20.152069072806476,2.4670711470649245,11.698817672682017,6.84570109935698,1.134360091267372,4.017579340385812,8.621784899398465,22.029921178178803,8.125907488073015,4.99831466500726,2.879978220286248,22.00075191868907,3.3842823065753995,1.521987139597594,3.9216448869529135,24.384949982058306,28934,66231,8.595831909805261,19.67617830988845,7.336352606225148,15.140012351815868,0.4850227895603898,2055907182,19234618,793.79,7.427,42.331183,-89.042914,424.0479219944822,7.081034482727587,4.944205761134483,4.148520301034483,76.57087884216553,6.918809229469143,89.0,260136.0,41.33524848540763,26.85555939969862,22.701743318879352,10.690743687917088,13.591693960082418,3.9005654734446593,7.06175808038872,28.70137235907372,33.05768867054157,15.971236968355017,16.766625918750197,1822.0,4833.0,6655.0,0.0054128726548922325,0.014358075489074732,USW00094822,"ROCKFORD GTR ROCKFORD AP, IL US",15.93210355,49.82575342,22.4,74.3,39.55,40.8,12,True,51.9,1,1,20,Less diverse / Cooler,Less diverse / Higher unemployment,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,annual_snowfall: higher vs avg (10.73 vs 9.316) | temp_seasonality: higher vs avg (48.76 vs 41.41) | jan_avg_temp: lower vs avg (24.54 vs 34.76) | industry_ag_forestry_mining_share: higher vs avg (3.877 vs 3.419) | cluster: lower vs avg (1 vs 2.039),Cold-Season Worktowns,Seasonal Recreation & Work Metros,Snow-Season Blue-Collar Mix,Cold-Season Worktowns,Seasonal metros with colder winters and a work-oriented mix.,Winter + lifestyle-health risk signals.
40460,"Rockingham, NC Micro Area",Rockingham,NC,Micro,0,43626,42818,40.3,41632,10478,17624,852,894,2781,273,1734,1301,163,564,906,4816,1362,942,1036,17624,2141,1148,199,245,66,166,29068,2988,1243,284,190,42818,24360,13599,899,344,0,2039,1577,744,120800,19487,1863,-0.0433655801067941,-0.0593509820666097,0.1238670694864048,0.3696145124716553,4.834316840671811,5.072628234226055,15.779618701770312,1.5490240581025874,9.838856105310938,7.38197911938266,0.924875170222424,3.2001815705855656,5.140717203812982,27.32637312755334,7.728098048116205,5.344984112573763,5.878347707671358,18.66205174761689,1.3163867453472538,1.1291420789832047,1.3901497957330913,16.186184119994497,3912,9084,9.136344528002242,21.21537671072913,9.560219633601887,25.168139892390467,0.571331144565662,1226849522,15575098,473.689,6.014,35.004636,-79.755695,90.39264158551283,5.934959349585366,1.0659158842195122,0.9146046548536586,33.14663416526829,5.758908878998163,11.0,33238.0,42.91627655093568,32.22517901197425,26.07061495878212,12.270256934833624,16.637736927612973,5.360734701245563,8.984072447198988,32.635543654852874,41.02826283169866,20.043904567061794,12.6422347915037,54.0,337.0,391.0,0.0012611518520248494,0.007870521743192116,USC00313784,"HAMLET, NC US",14.35367313,63.26465753,43.4,81.6,49.32,0.0,12,True,38.2,0,3,2,Lower poverty / Lower-income,Lower poverty / Lower-income,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",AmericanIndianAlaskaNative_B02001: higher vs avg (3094 vs 2641) | stroke_share: higher vs avg (5.326 vs 3.862) | diabetes_share: higher vs avg (17.52 vs 12.94) | poverty_rate: higher vs avg (22.74 vs 14.67) | physical_inactivity_share: higher vs avg (35.92 vs 27.47),High-Need Health Burden Metros,Tough-Break Cities,Recovery & Resilience Regions,Recovery & Resilience Regions,Metros that stand out for compounding health and economic challenges.,Potential affordability; harder quality-of-life baseline.
40540,"Rock Springs, WY Micro Area",Rock Springs,WY,Micro,0,76464,41786,37.4,41200,5537,20420,2904,1247,1152,463,2377,1799,290,905,1099,4529,1640,816,1199,20420,2883,1167,254,835,148,539,27675,3648,1340,505,146,41786,34434,498,320,287,1,2377,3869,913,242900,21674,1254,-0.0361229009042258,-0.0534025588726126,0.0715962441314554,0.1843003412969283,14.221351616062684,6.106758080313418,5.64152791380999,2.267384916748286,11.64054848188051,8.809990205680705,1.4201762977473065,4.431929480901077,5.381978452497552,22.17923604309501,8.03134182174339,3.996082272282077,5.871694417238002,19.833496571988245,3.364348677766895,1.2438785504407444,4.089128305582762,20.375790424570912,3685,7230,8.818743119705164,17.302445795242424,5.785734059241488,13.439320388349516,0.3088750388074405,27005754360,166230245,10426.98,64.182,41.660328,-108.875677,4.007488266017582,7.210784313558824,3.578548653470588,2.6176811625588234,59.79784677758824,7.693168166216379,13.0,31070.0,36.2980624396524,26.9665883488896,24.08669456066946,10.57808496942388,10.865143224975863,3.1759285484390087,6.006060508529129,23.407277116189253,31.08083682008368,16.323611200514964,16.81717412294818,55.0,362.0,417.0,0.0013162303163739052,0.008663188627770067,USW00024027,"ROCK SPRINGS AP, WY US",16.44605158,43.92575342,21.1,70.2,5.95,0.0,12,True,49.1,0,1,11,Less diverse / Cooler,Lower violent crime / Weak population growth,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,water_area_sqmi: higher vs avg (198 vs 135.7) | water_area_m2: higher vs avg (5.129e+08 vs 3.514e+08) | annual_snowfall: lower vs avg (4.648 vs 9.316) | age_22_34_share: higher vs avg (12.73 vs 9.324) | population_growth: lower vs avg (-0.05182 vs 0.01364),Safe but Slow Metros,Quiet Stability Markets,Low-Crime Slow-Growth Cities,Safe but Slow Metros,Lower-crime metros that aren’t growing quickly.,Stability over dynamism; fewer breakout opportunities.
40580,"Rocky Mount, NC Metro Area",Rocky Mount,NC,Metro,0,57437,144228,41.6,141530,23632,63351,1257,5047,11136,1581,7794,3705,670,3699,5038,12835,5398,2282,2909,63351,7489,4087,1099,1261,469,608,100452,13732,5055,908,433,144228,64460,66059,800,940,67,5992,5910,889,153000,67960,4609,-0.0145398890376889,1.5785319652722967e-05,0.1806108897742364,0.3258232235701906,1.9841833593786995,7.966725071427444,17.578254486906282,2.4956196429417057,12.302883932376758,5.8483686129658565,1.0575997221827595,5.838897570677653,7.952518507995138,20.260137961516,8.520781045287368,3.6021530836135183,4.591877002730818,18.272797588041232,1.7000520907325851,1.7347792457893323,1.990497387570836,20.03743081272648,11774,30774,8.163463405164045,21.33704967135369,6.781930547380813,16.697519960432416,0.5869935278124121,2708816806,9880964,1045.88,3.815,35.941045,-77.798549,137.90109764026465,8.190476190303572,1.3818369959464287,1.26941652375,34.393177069794646,7.520891166252771,39.0,112763.0,40.16916807818168,30.41713682679602,23.02920638862038,11.89879038337043,16.12500199533535,5.019804368454192,7.959386500891249,31.41332351923947,37.13485363106693,16.703146422142016,12.637240938960476,531.0,2739.0,3270.0,0.0036816706880772113,0.018990764622680754,USC00317400,"ROCKY MT 8 ESE, NC US",11.86774415,60.43150685,40.3,79.3,49.51,0.0,12,True,39.0,0,3,13,Lower poverty / Lower-income,Warmer / Lower poverty,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",BlackAlone_B02001: lower vs avg (3.402e+04 vs 4.264e+04) | water_area_sqmi: lower vs avg (116.3 vs 135.7) | water_area_m2: lower vs avg (3.012e+08 vs 3.514e+08) | poverty_rate: higher vs avg (22.19 vs 14.67) | job_growth: higher vs avg (0.08637 vs 0.02067),Warm Comfort Metros,Sunbelt Sweet-Spot Cities,Warm & Doing-Well Hubs,Sunbelt Sweet-Spot Cities,Warmer metros with better poverty outcomes.,Some may be car-dependent; housing can be trending up.
40620,"Rolla, MO Micro Area",Rolla,MO,Micro,0,55427,44948,36.2,41893,7216,18932,406,735,1918,318,2827,881,148,489,1043,5947,1906,865,1449,18932,3858,1341,239,1033,249,538,28307,4652,2897,582,798,44948,39170,920,161,1562,10,321,2804,801,194900,19800,868,0.0080965303788099,0.0155562707863963,0.1017881705639614,0.3331053351573187,2.144517219522501,3.882315656032115,10.130995140502852,1.6796957532220578,14.932389604901752,4.653496725121487,0.7817451933234736,2.582928375237693,5.509190788083668,31.412423410099304,10.067610395098246,4.56898373124868,7.653708007606169,27.46144094654553,4.156982886118741,1.2624128459750688,5.456370166913163,31.54343448616949,5726,8091,12.739165257631042,18.00080092551393,4.383838383838383,17.224834697920894,0.234990222631285,1739919007,6567069,671.787,2.536,37.866326,-91.790349,66.90811224391064,6.297297297513514,1.740379205972973,1.6915972958378378,44.80145177637838,6.346100605221528,12.0,35493.0,34.80198348970219,29.54340292452033,26.33142591496915,10.614394387625731,11.446293635364722,3.580875102132816,6.891310962725044,28.21708224156876,39.18954159975207,16.807888879497366,16.813999943650863,77.0,523.0,600.0,0.0017130906825665213,0.011635667882886891,USC00237263,"ROLLA MISSOURI S&T, MO US",10.12659409,56.76,32.1,79.1,48.08,15.9,12,True,47.0,1,1,11,Less diverse / Cooler,Lower violent crime / Weak population growth,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,water_area_sqmi: higher vs avg (198 vs 135.7) | water_area_m2: higher vs avg (5.129e+08 vs 3.514e+08) | annual_snowfall: lower vs avg (4.648 vs 9.316) | age_22_34_share: higher vs avg (12.73 vs 9.324) | population_growth: lower vs avg (-0.05182 vs 0.01364),Safe but Slow Metros,Quiet Stability Markets,Low-Crime Slow-Growth Cities,Safe but Slow Metros,Lower-crime metros that aren’t growing quickly.,Stability over dynamism; fewer breakout opportunities.
40660,"Rome, GA Metro Area",Rome,GA,Metro,0,62540,98985,37.8,94862,15943,44462,350,3126,7689,1089,4459,2310,404,1416,4197,10934,4387,2545,1556,44462,5950,2384,498,1138,465,470,65894,9328,4617,1707,786,98985,71966,13550,432,1278,102,4113,7544,971,194100,46440,1978,0.0120648228618168,0.0485578850553026,0.2353689567430025,0.4106104651162791,0.7871890603211732,7.030722864468535,17.293419099455715,2.449282533399307,10.028788628491746,5.1954477981197424,0.9086410867707256,3.1847420268993747,9.439521389051324,24.59178624443345,9.866852593225676,5.723989024335388,3.4996176510278443,18.74409608204759,2.102919346857991,1.1200575772569836,2.5594890018442715,24.946125595653623,9615,17876,9.71359296863161,18.05930191443148,4.25925925925926,16.80651894330712,0.4449530621855171,1320461799,22356808,509.833,8.632,34.26369,-85.213685,194.15181049480907,6.0773809524107145,1.549847984678571,1.744416191875,29.720629021732144,5.861353245746097,26.0,76295.0,37.269224719837474,28.90209056949997,22.38625598007733,10.41704698866243,14.263380300150732,4.036312995609149,7.263107674159513,27.77931450291631,34.9828691264172,16.38303034274854,14.725206107870768,51.0,274.0,325.0,0.0005152295802394303,0.002768096176188311,USC00097600,"ROME, GA US",5.661770526,62.08054795,42.6,79.8,54.57,0.0,12,True,37.2,0,4,13,Warmer / More diverse,Warmer / Lower poverty,SomeOtherRace_B02001: higher vs avg (3.048e+04 vs 2.397e+04) | TwoOrMoreRaces_B02001: higher vs avg (4.413e+04 vs 3.8e+04) | AsianAlone_B02001: lower vs avg (9770 vs 2.059e+04) | BlackAlone_B02001: higher vs avg (4.322e+04 vs 4.264e+04) | violent_crime_count: higher vs avg (946.3 vs 885.9),Young Frontier Growth Metros,Boomtown Starter Cities,Younger Work-First Metros,Young Frontier Metros,Younger-leaning metros with a more work-first economic footprint (including resource-linked areas) and somewhat higher safety volatility.,"Energy and youth skew, but less stability/amenity polish and potentially higher crime risk.",BlackAlone_B02001: lower vs avg (3.402e+04 vs 4.264e+04) | water_area_sqmi: lower vs avg (116.3 vs 135.7) | water_area_m2: lower vs avg (3.012e+08 vs 3.514e+08) | poverty_rate: higher vs avg (22.19 vs 14.67) | job_growth: higher vs avg (0.08637 vs 0.02067),Warm Comfort Metros,Sunbelt Sweet-Spot Cities,Warm & Doing-Well Hubs,Sunbelt Sweet-Spot Cities,Warmer metros with better poverty outcomes.,Some may be car-dependent; housing can be trending up.
40700,"Roseburg, OR Micro Area",Roseburg,OR,Micro,0,58983,111807,46.6,110502,17284,43510,2510,3028,5001,929,5236,2116,474,1692,3494,9807,4717,1934,2572,43510,6148,2638,665,1615,580,670,83165,10059,4120,961,617,111807,97979,396,1063,1028,141,1924,9276,995,283200,46234,2724,0.0162886879061946,-0.0058720040212945,0.1436781609195402,0.3434535104364326,5.768788784187543,6.959319696621466,11.493909446104343,2.135141346816824,12.034015168926684,4.863249827625833,1.089404734543783,3.888761204320846,8.030337853367042,22.539646058377382,10.841185934267983,4.444955182716616,5.91128476212365,20.193059066881176,2.872902780969892,1.5283842794759823,3.711790393013101,18.946672278001564,7423,31342,6.6391191964724925,28.03223411772072,5.891767962970974,15.64134585799352,0.2246904379399631,13042338719,251961371,5035.675,97.283,43.286328,-123.154476,22.202981725389343,8.81764705864706,3.6598400630470582,3.425734471082353,39.03418551330588,8.802005729488677,29.0,89959.0,37.78732978356808,26.04906568547894,27.35097210951656,13.059693860536465,14.59452417212286,4.698829466757078,9.363317733634211,35.27703731699998,37.10940317255639,14.872254026834447,13.574837425938483,122.0,1624.0,1746.0,0.001091166027171823,0.014525029738746233,USC00359461,"WINCHESTER, OR US",16.12291986,55.07315068,42.0,71.2,35.73,0.0,12,True,29.2,0,3,18,Lower poverty / Lower-income,Fast job growth / Car-dependent,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",job_growth: higher vs avg (0.05782 vs 0.02067) | population_growth: higher vs avg (0.04108 vs 0.01364) | stroke_share: higher vs avg (4.288 vs 3.862) | age_65_plus_share: higher vs avg (23.14 vs 20.81) | median_home_value_growth: higher vs avg (0.3751 vs 0.3121),Growing Older-Skew Metros,Booming but Aging Cities,Expansion-Phase Heartland,Booming but Aging Cities,Growing metros that still skew older and show some health-burden signals.,Growth upside; health profile not as strong.
