cbsa_code,cbsa_name,MedianHouseholdIncome_B19013,TotalPopulation_B01003,MedianAge_B01002,TotalPovertyUniverse_B17001,BelowPoverty_B17001,IndustryTotalEmployed_C24050,IndustryAgForestryMining_C24050,IndustryConstruction_C24050,IndustryManufacturing_C24050,IndustryWholesaleTrade_C24050,IndustryRetailTrade_C24050,IndustryTransportUtilities_C24050,IndustryInformation_C24050,IndustryFinanceRealEstate_C24050,IndustryProfSciMgmtAdminWaste_C24050,IndustryEducationHealthCare_C24050,IndustryArtsRecAccommodationFood_C24050,IndustryOtherServices_C24050,IndustryPublicAdmin_C24050,TotalEmployed_C24010,ManagementBusiness_C24010,ScienceEngineering_C24010,ServiceOccupations_C24010,SalesOffice_C24010,Construction_C24010,ProductionTransportation_C24010,TotalPopulation25Plus_B15003,BachelorsDegree_B15003,MastersDegree_B15003,ProfessionalDegree_B15003,DoctorateDegree_B15003,TotalRace_B02001,WhiteAlone_B02001,BlackAlone_B02001,AmericanIndianAlaskaNative_B02001,AsianAlone_B02001,NativeHawaiianPacificIslander_B02001,SomeOtherRace_B02001,TwoOrMoreRaces_B02001,MedianGrossRent_B25064,MedianHomeValue_B25077,LaborForce_B23025,Unemployed_B23025,city,cbsa_type,state,TotalPopulation_B01003_prior,IndustryTotalEmployed_C24050_prior,MedianGrossRent_B25064_prior,MedianHomeValue_B25077_prior,population_growth,job_growth,median_rent_growth,median_home_value_growth,industry_ag_forestry_mining_share,industry_construction_share,industry_manufacturing_share,industry_wholesale_share,industry_retail_share,industry_transport_utilities_share,industry_information_share,industry_finance_real_estate_share,industry_prof_sci_mgmt_admin_share,industry_education_health_share,industry_arts_rec_accommodation_food_share,industry_other_services_share,industry_public_admin_share,white_collar_share,blue_collar_share,service_job_share,sales_share,bachelors_or_higher_share,age_22_34_total,age_65_plus_total,age_22_34_share,age_65_plus_share,unemployment_rate,poverty_rate,diversity_index,land_area_m2,water_area_m2,land_area_sqmi,water_area_sqmi,centroid_lat,centroid_lon,population_density_per_sq_mile
17780,"College Station-Bryan, TX Metro Area",59691,273280,28.4,255030,57594,131942,2989,9496,8194,2439,14580,6511,1789,6847,13442,40668,14885,5731,4371,131942,27435,9852,2220,7375,3401,2183,151102,33510,15405,2550,7542,273280,181947,31263,1537,13826,264,12148,32295,1146,261900,138473,6531,College Station-Bryan,Metro,TX,261701.0,123940.0,954.0,201900.0,0.044245149999426824,0.06456349846700016,0.20125786163522014,0.2971768202080238,2.2653893377393097,7.197101756832549,6.210304527747041,1.8485395097846025,11.050309984690243,4.934744054205636,1.3558988040199482,5.189401403647057,10.187809795213049,30.822634187749166,11.28147216201058,4.343575207288051,3.3128192690727745,28.260144608994864,4.232162616907429,1.682557487380819,5.589577238483576,39.0511045518921,49500,34960,18.113290398126463,12.792740046838407,4.716442916669675,22.583225502882016,0.5251032778486966,5439946686,86586773,2100.375,33.431,30.754392,-96.488537,130.11009938701423
17820,"Colorado Springs, CO Metro Area",87180,760782,35.4,739253,62848,357894,2586,27463,21671,4978,39800,16568,8737,25762,52679,85180,32166,20473,19831,357894,84415,34631,10204,28283,17894,8778,506237,126042,63603,9057,8828,760782,556364,44024,7220,20982,2086,32614,97492,1611,431600,378309,20415,Colorado Springs,Metro,CO,735480.0,340763.0,1232.0,300400.0,0.03440202316854299,0.05027247676537652,0.30762987012987014,0.4367509986684421,0.7225603111535818,7.673501092502249,6.055144819415805,1.3909146283536467,11.120611130669975,4.629303648566335,2.4412256142880295,7.198220702219092,14.719162657099588,23.800343118353478,8.987577327365086,5.720408836135839,5.541026113877293,33.26292142366176,7.452485931588683,2.8511235170190057,7.902619211274847,40.994632948599175,85093,124252,11.184938655225807,16.332142453422925,5.396382322387255,8.501554948035382,0.4427261746780632,6950380418,12025227,2683.557,4.643,38.845507,-104.638728,283.4976115655453
17860,"Columbia, MO Metro Area",69463,212850,33.1,200945,33071,109294,1692,6221,7080,1943,10931,4656,1655,8715,8647,37115,11064,4549,5026,109294,24105,9693,2659,4920,2400,1161,130980,35027,17077,4617,5468,212850,168620,19225,440,8775,149,2726,12915,1041,242500,113598,4304,Columbia,Metro,MO,207248.0,107200.0,875.0,189900.0,0.027030417663861654,0.019533582089552238,0.18971428571428572,0.27698788836229593,1.548117920471389,5.691986751331272,6.477940234596592,1.777773711274178,10.001463941295954,4.260069171226234,1.514264278002452,7.973905246399619,7.911687741321573,33.95886324958369,10.123154061522133,4.162168097059308,4.598605595915604,30.92392995040899,3.258184346807693,2.432887441213607,4.501619485058649,47.479767903496715,32113,34321,15.087150575522667,16.124500822175243,3.788799098575679,16.457737191768892,0.35870938761946836,4439502993,45553596,1714.102,17.588,38.986486,-92.585189,124.1758075073712
17900,"Columbia, SC Metro Area",66146,839868,37.5,807672,118721,397263,3519,24929,37746,9165,42619,22265,6164,28919,43514,95097,33420,22058,27848,397263,72044,33239,9304,16271,7400,6702,559923,116586,57056,12396,10169,839868,465585,279920,2026,19064,740,23088,49445,1145,213400,420337,23074,Columbia,Metro,SC,832925.0,394051.0,955.0,159700.0,0.008335684485397845,0.008151229155616913,0.19895287958115182,0.33625547902316844,0.8858111628820202,6.2751879737101115,9.501514110299727,2.3070358930985266,10.72815741712669,5.604599471886383,1.5516169389044538,7.2795603919821374,10.953448974608762,23.938046080304485,8.41256296206795,5.552492932893323,7.009965690235435,26.50209055461999,3.5497894342035377,2.342025308171161,4.095775342782993,35.04178253081227,84214,155301,10.027051870055772,18.491120033148068,5.489404929853903,14.69916005507186,0.576864543775425,9590958385,338615161,3703.09,130.74,34.077585,-81.037845,226.8019410816372
17980,"Columbus, GA-AL Metro Area",57762,326136,36.1,313764,57312,129791,1028,6905,14001,2099,12908,7563,1815,13549,12645,30068,12367,5881,8962,129791,19398,8688,2251,4964,2698,1555,217743,34819,17408,3664,2628,326136,148336,137947,675,6322,452,10807,21597,1030,184900,138538,8747,Columbus,Metro,GA-AL,319643.0,127183.0,898.0,146300.0,0.020313287010821447,0.02050588522050903,0.14699331848552338,0.2638414217361586,0.7920425915510321,5.3200915317703075,10.787342727924123,1.6172153693245293,9.945219622315877,5.827060427918731,1.3984020463668514,10.43909053786472,9.742586157745915,23.166475333420653,9.52839565147044,4.531130818007412,6.904947184319406,21.63940488939911,3.276806558235933,1.7343267252737093,3.8246103350771623,26.875261202426714,32763,56567,10.04580911030981,17.344604704785734,6.313791161991656,18.265957853673463,0.6083588192496403,7215910493,82357579,2786.079,31.798,32.419377,-84.843709,117.05913579622113
18020,"Columbus, IN Metro Area",80365,82881,37.7,81753,9813,41316,183,1698,12474,806,4239,1666,313,1929,4170,7602,3332,1700,1204,41316,9489,4041,1263,4072,1068,2818,56045,11362,6957,1091,419,82881,66376,1481,80,6274,0,3931,4739,1110,221100,42894,1578,Columbus,Metro,IN,83280.0,40240.0,940.0,163400.0,-0.004791066282420749,0.026739562624254472,0.18085106382978725,0.35312117503059975,0.4429276793494046,4.109787975602672,30.191693290734822,1.9508180850033883,10.259947720011619,4.0323361409623395,0.7575757575757576,4.668893406912576,10.0929422015684,18.399651466744118,8.064672281924679,4.114628715267693,2.9141252783425307,32.74760383386581,9.405557169135443,3.056927098460645,9.85574595798238,35.3804978142564,7710,15110,9.302493937090528,18.230957638059387,3.678836200867254,12.00322923929397,0.3470552883606238,1053968861,6715105,406.94,2.593,39.205843,-85.897999,203.66884553005357
18060,"Columbus, MS Micro Area",51587,68323,37.4,66514,12128,27346,712,1721,4261,496,3484,2230,110,1468,1566,6690,2079,1200,1329,27346,3095,1471,297,549,93,329,45447,7051,2959,668,351,68323,31755,33070,163,642,0,731,1962,887,138600,29180,1834,Columbus,Micro,MS,58896.0,23965.0,808.0,136300.0,0.16006180385764737,0.14108074274984353,0.09777227722772278,0.016874541452677916,2.6036714693190963,6.293424998171579,15.581803554450376,1.813793607840269,12.740437358297374,8.154757551378628,0.4022526146419952,5.36824398449499,5.7266144957214955,24.46427265413589,7.602574416733708,4.388210341549039,4.85994295326556,16.697140349594093,1.543187303444745,1.0860820595333869,2.007606231258685,24.26782845952428,6861,13025,10.042006352180085,19.063858437129515,6.285126799177519,18.23375529963617,0.5486690505737499,3109557144,41020451,1200.607,15.838,33.251133,-88.506349,56.907047851628384
18100,"Columbus, NE Micro Area",75501,44899,37.5,44229,3857,23330,1750,1495,7157,438,2252,1374,85,806,763,3898,1518,1053,741,23330,3448,2018,343,758,151,435,28925,4572,1373,281,88,44899,32815,638,695,126,16,3738,6871,877,194600,23886,556,Columbus,Micro,NE,33250.0,17282.0,742.0,159500.0,0.3503458646616541,0.3499594954287698,0.18194070080862534,0.22006269592476488,7.501071581654522,6.408058294042005,30.677239605657952,1.8774110587226747,9.652807543934848,5.889412773253322,0.3643377625375054,3.454779254179168,3.2704672096013714,16.708101157308185,6.506643806258036,4.513501928846978,3.176168024003429,23.42906129447064,2.5117873981997425,1.4702100300042864,3.2490355765109302,21.82886776145203,3734,8466,8.316443573353528,18.8556538007528,2.3277233525914762,8.720522733952835,0.4350402806445216,2814223007,37627058,1086.578,14.528,41.574696,-97.353145,41.3214697886392
18140,"Columbus, OH Metro Area",79847,2151847,36.6,2099111,256928,1105666,6199,61040,98960,27110,123220,77808,19318,102240,133190,269133,91211,44280,51957,1105666,242496,113778,37245,65890,39930,19867,1454674,355537,156566,36422,24859,2151847,1512980,340998,3811,102543,789,47601,143125,1208,274300,1152884,47218,Columbus,Metro,OH,2101543.0,1070347.0,981.0,195900.0,0.023936697940513233,0.032997710088410584,0.23139653414882771,0.4002041858090863,0.5606575584308462,5.52065451953845,8.950261652253031,2.451915858857919,11.144414316800914,7.037206534342197,1.747182241291674,9.246915433774756,12.04613328075567,24.34125676289223,8.249417093407956,4.004826050543293,4.699158697111063,32.22256992618024,5.408233589528845,3.3685579551148357,5.95930416599588,39.41666655209346,200856,351051,9.33412087383536,16.313938676866897,4.095641885913935,12.239848202405685,0.4733403202105845,12425130163,139339480,4797.37,53.799,39.968562,-82.835911,448.5472248336068
18180,"Concord, NH Micro Area",93944,155018,42.6,149211,10586,81079,800,6136,7942,2618,9885,2695,1760,4408,9102,20104,6076,4069,5484,81079,16886,7968,2398,4050,1796,1727,112062,24877,12835,3012,1949,155018,141676,2478,297,2512,43,1019,6993,1293,330600,83671,2592,Concord,Micro,NH,150902.0,79513.0,1066.0,245400.0,0.02727598043763502,0.01969489265906204,0.2129455909943715,0.3471882640586797,0.9866919917611218,7.567927576807805,9.795384748208537,3.228949543038271,12.191812923198363,3.3239186472452795,2.170722381874468,5.436672874603782,11.226088136262163,24.795569752956993,7.493925677425721,5.018562143095006,6.763773603522491,30.654053454038653,4.34514485871804,2.9576092453039626,4.995128208290679,38.07981296068248,13809,35059,8.907997780902862,22.616083293553007,3.0978475218414983,7.094651198638171,0.16212718126115966,2416197730,57178203,932.899,22.077,43.299579,-71.680041,166.16804177086695
18220,"Connersville, IN Micro Area",56659,23390,43.9,22914,3830,10351,138,337,2614,204,1119,850,158,421,475,2625,595,454,361,10351,1056,484,74,314,44,268,16313,2021,559,63,39,23390,22107,266,49,36,6,156,770,779,114800,10796,445,Connersville,Micro,IN,23068.0,10309.0,701.0,84000.0,0.01395873070920756,0.004074110000970026,0.11126961483594865,0.36666666666666664,1.3332045213022896,3.255724084629504,25.253598686117286,1.970824074968602,10.81054970534248,8.211766979035842,1.526422567867839,4.067239880204811,4.588928605931794,25.359868611728338,5.748236885325089,4.386049657037967,3.487585740508164,14.87778958554729,3.0142015264225677,0.7149067722925322,3.033523331079123,16.440875375467417,1886,5378,8.063274903805045,22.992731936725097,4.121896998888477,16.71467225277123,0.10543183862461203,556901575,366408,215.021,0.141,39.639654,-85.185034,108.78007264406733
18260,"Cookeville, TN Micro Area",53328,143819,39.5,139218,23670,65460,838,4420,11229,1473,8170,4826,860,2676,5332,13801,6283,3079,2473,65460,9833,4516,990,2041,935,951,97342,13822,5087,1267,1304,143819,130203,2721,553,1109,113,2461,6659,867,212000,68244,2784,Cookeville,Micro,TN,112480.0,49959.0,717.0,153800.0,0.27861842105263157,0.31027442502852337,0.20920502092050208,0.3784135240572172,1.28017109685304,6.752215093186679,17.15398716773602,2.250229147571036,12.480904369080354,7.372441185456767,1.3137794072716162,4.087992667277727,8.14543232508402,21.0831041857623,9.598227925450658,4.703635808127101,3.7778796211426826,21.920256645279558,2.8811487931561257,1.5123739688359303,3.1179346165597313,22.06652832282057,15347,30606,10.671051808175553,21.280915595296864,4.0794795146826095,17.002111795888464,0.17751640671461322,3936993909,42129555,1520.082,16.266,36.190707,-85.463759,94.61265905391946
18300,"Coos Bay-North Bend, OR Micro Area",60313,64832,48.6,63706,9935,25850,1270,1647,1335,311,3578,1237,421,771,2598,5942,3445,1411,1884,25850,3374,1640,305,630,175,283,48963,6445,3081,668,427,64832,55520,366,1164,775,31,1011,5965,992,302800,27357,1507,Coos Bay-North Bend,Micro,OR,64175.0,25889.0,845.0,220400.0,0.010237631476431633,-0.0015064313028699448,0.1739644970414201,0.3738656987295826,4.912959381044487,6.371373307543521,5.164410058027079,1.2030947775628626,13.84139264990329,4.785299806576402,1.6286266924564796,2.9825918762088977,10.050290135396517,22.986460348162478,13.326885880077368,5.458413926499033,7.288201160541587,19.39651837524178,1.7717601547388784,1.1798839458413928,2.437137330754352,21.6918897943345,4371,19399,6.7420409674234945,29.921952122408683,5.50864495375955,15.595077386745363,0.2574293565588368,4133733922,544707632,1596.044,210.313,43.18591,-124.094133,40.620434023122165
18340,"Corbin, KY Micro Area",45067,149625,39.0,144059,38467,55216,903,3287,7502,1114,8407,3012,755,2071,5279,13725,4638,2305,2218,55216,6676,3225,710,1102,598,335,101586,8650,6004,1410,880,149625,142600,1878,79,302,151,702,3913,735,122500,58425,3209,Corbin,Micro,KY,,,,,,,,,1.635395537525355,5.952984642132715,13.586641553172992,2.017531150391191,15.225659229208924,5.454940596928426,1.3673572877426832,3.750724427702115,9.560634598667054,24.85692552883222,8.399739206027238,4.174514633439583,4.0169516082294985,17.931396696609678,1.6897276151840046,1.2858591712547087,1.9957983193277309,16.679463705628727,12822,27652,8.569423558897244,18.480868838763577,5.492511767222935,26.70225393762278,0.09082820097305366,4473558605,52944660,1727.251,20.442,36.985916,-83.966066,86.62608966502263
18380,"Cordele, GA Micro Area",42745,19995,40.4,19488,4695,8149,367,551,1003,477,1078,593,44,227,468,2011,648,247,435,8149,747,392,107,62,0,56,13819,1291,443,272,138,19995,10174,8999,5,207,0,122,488,743,120800,8929,780,Cordele,Micro,GA,22509.0,9051.0,641.0,83100.0,-0.11168865787018525,-0.09965749640923655,0.15912636505460218,0.4536702767749699,4.503620076082955,6.761565836298933,12.308258682046876,5.8534789544729415,13.22861700822187,7.276966498956927,0.5399435513559946,2.7856178672229723,5.743035955331942,24.67787458583875,7.951895938151921,3.0310467542029698,5.338078291814947,13.977175113510858,0.6872008835439931,1.3130445453429869,0.7608295496379924,15.514870830016644,1428,4328,7.14178544636159,21.64541135283821,8.735580692126778,24.091748768472907,0.537798480627909,706237950,21408088,272.68,8.266,31.920268,-83.75653,73.32771013642365
18420,"Corinth, MS Micro Area",49404,34500,40.6,33694,5863,14429,238,1093,3055,250,1514,967,135,419,1098,3504,1067,701,388,14429,1650,864,162,365,88,257,24035,2822,1179,326,104,34500,27926,3765,121,16,60,869,1743,728,132300,15321,892,Corinth,Micro,MS,37058.0,15127.0,635.0,108600.0,-0.06902693075719143,-0.04614265882197396,0.14645669291338584,0.21823204419889503,1.6494559567537599,7.575022524083443,21.172638436482085,1.7326218033127732,10.492757640862152,6.701781135213805,0.9356157737888974,2.9038741423522074,7.6096749601496985,24.284427195231824,7.394829856538915,4.858271536489015,2.6890290387414235,17.423244854113243,2.391018088571627,1.122738928546677,2.5296278328366486,18.435614728520907,2900,7109,8.405797101449275,20.605797101449276,5.8220742771359575,17.400724164539678,0.3296799764755304,1036110409,3408033,400.044,1.316,34.886569,-88.581109,86.24051354351022
18460,"Cornelia, GA Micro Area",65622,46948,39.6,44429,6064,21099,515,1943,3630,530,2200,1050,482,845,2002,4181,1785,1254,682,21099,2783,1166,397,705,426,139,32080,4628,2202,586,362,46948,37247,1602,264,1058,7,2665,4105,939,212000,21585,486,Cornelia,Micro,GA,45204.0,19545.0,778.0,155200.0,0.0385806565790638,0.0795088257866462,0.2069408740359897,0.36597938144329895,2.4408739750699087,9.208967249632684,17.204606853405373,2.5119673918195176,10.427034456609316,4.976539172472629,2.284468458220769,4.004929143561306,9.48860135551448,19.816105028674343,8.46011659320347,5.943409640267312,3.232380681548889,18.716526849613725,2.6778520309019385,1.881605763306318,3.3413905872316225,24.24563591022444,4223,9634,8.995058362443555,20.520575956377268,2.2515635858234884,13.648742938171015,0.3579972179161146,717081396,5672376,276.867,2.19,34.634392,-83.525875,169.5687821228243
18500,"Corning, NY Micro Area",64740,93034,43.1,91687,12537,42084,1076,2784,7541,543,4765,1450,568,1438,3479,11070,3618,2016,1736,42084,7629,3269,601,2536,592,1347,66196,8704,6159,997,1365,93034,85865,1537,93,1481,0,754,3304,878,128600,44679,2595,Corning,Micro,NY,95843.0,43759.0,714.0,104200.0,-0.029308348027503314,-0.03827783998720263,0.22969187675070027,0.23416506717850288,2.556791179545671,6.615340747077274,17.918924056648606,1.2902765896777872,11.322592909419257,3.4454899724360804,1.3496815892025473,3.416975572664195,8.266799733865602,26.304533789563727,8.597091531223269,4.790419161676647,4.125083166999334,25.895827392833382,4.607451763140387,1.4280961885752306,6.026043151791654,26.021209740769834,7088,21256,7.61872003783563,22.847561106692176,5.808097764050225,13.673694198741371,0.14632351727676685,3601398422,35039875,1390.508,13.529,42.266725,-77.385525,66.90648309826337
18580,"Corpus Christi, TX Metro Area",65801,446797,37.4,438157,75923,198442,5310,20691,13649,3877,24319,10668,1807,10638,18171,47898,19667,10688,11059,198442,30191,13720,2726,6852,1957,3019,298507,44872,17368,3519,2765,446797,257705,15521,2177,9271,236,23792,138095,1224,195400,209811,11369,Corpus Christi,Metro,TX,429120.0,192020.0,1048.0,145100.0,0.04119360551826995,0.03344443287157588,0.16793893129770993,0.34665747760165405,2.675844831235323,10.426724181372894,6.878080245109403,1.953719474707975,12.254966186593563,5.375878090323621,0.9105935235484425,5.360760322915511,9.156831719091725,24.1370274437871,9.910704387176102,5.385956601929027,5.572912992209311,22.127876155249393,2.5075336874250413,1.3737011318168533,3.452898076012135,22.955575581142153,42321,81589,9.472086876142857,18.26086567277757,5.418686341516889,17.32780715588248,0.567295199303796,4622184384,1597264631,1784.635,616.707,27.894817,-97.401668,250.35763615529225
18620,"Corsicana, TX Micro Area",59310,53735,37.4,52376,8814,23558,700,2448,3921,529,3127,1228,401,880,1365,4868,1913,1147,1031,23558,2285,1193,77,325,126,167,34132,4059,1271,230,267,53735,32907,5880,183,432,490,5183,8660,1039,159900,24500,942,Corsicana,Micro,TX,49475.0,21655.0,806.0,109700.0,0.08610409297625063,0.08787808820133919,0.2890818858560794,0.4576116681859617,2.9713897614398506,10.391374480006792,16.644027506579505,2.2455216911452585,13.273622548603448,5.212666610068766,1.7021818490534,3.735461414381527,5.794210034807708,20.66389336955599,8.120383733763477,4.868834366245013,4.376432634349266,14.763562271839714,1.2437388572883945,0.32685287375838357,1.3795738178113592,17.07195593577874,4703,10153,8.752209919047175,18.89457523029683,3.8448979591836734,16.82831831373148,0.5775635055319439,2615116305,197615409,1009.702,76.3,32.048448,-96.476909,53.218672439987245
18660,"Cortland, NY Micro Area",67527,46401,36.5,42878,5494,23242,509,1497,2288,338,2590,763,131,1034,1880,7329,2963,972,948,23242,4032,1823,285,949,344,537,29214,4328,2944,473,532,46401,42001,978,39,644,4,532,2203,911,158100,24657,1415,Cortland,Micro,NY,47618.0,23678.0,787.0,126700.0,-0.02555756226636986,-0.018413717374778274,0.15756035578144853,0.2478295185477506,2.1900008605111436,6.4409259099905345,9.844247483004905,1.4542638327166337,11.143619309870063,3.2828500129076668,0.563634799070648,4.448842612511832,8.088804750021513,31.533430857929613,12.748472592720075,4.182084157989846,4.078822820755529,25.1914637294553,3.79055158764306,1.2262283796575166,4.0831253764736255,28.33230642842473,6280,9010,13.534191073468243,19.417684963686128,5.7387354503792025,12.8130976258221,0.1776360569617077,1291817953,7110638,498.774,2.745,42.594039,-76.07624,93.03010982930145
18700,"Corvallis, OR Metro Area",76011,96359,33.8,90549,17389,47156,1402,2198,3931,797,4486,1195,612,1839,5019,17508,4460,1881,1828,47156,12214,3984,945,4001,1522,1494,59446,17133,8915,1881,4384,96359,77495,1346,768,6381,172,3001,7196,1359,481700,50556,3400,Corvallis,Metro,OR,92168.0,45163.0,1145.0,357900.0,0.04547131325405781,0.04412904368620331,0.1868995633187773,0.3459066778429729,2.9731105267622358,4.661124777334804,8.336160827890406,1.6901348714903723,9.513105437272033,2.5341419967766563,1.297820001696497,3.8998218678429044,10.643396386461957,37.127831028925264,9.45796929340911,3.988887946390703,3.876495037747053,34.34981762660107,6.395792688099075,2.0039867673254728,8.484604292136739,54.356895333580056,17257,18221,17.909069209933687,18.90949470210359,6.725215602500198,19.203966912942164,0.3420167689546758,1748781826,7670897,675.208,2.962,44.493882,-123.424664,142.71009822158507
