,cbsa_code,cbsa_name,city,state,cluster_k6,centroid_lat,centroid_lon,MedianHomeValue_B25077,MedianGrossRent_B25064,MedianHouseholdIncome_B19013,affordability_score,job_growth_score,safety_score,education_score,health_score,walkability_score,diversity_score,urban_score,weather_warmth_score,weather_mildness_score
22,10980,"Alpena, MI Micro Area",Alpena,MI,1,44.894954,-83.426574,137800,660,51909,67.38453879487969,27.455299614377132,79.96299532466392,9.7872525898206,18.469509407631463,16.405211752801684,1.212520696512865,16.69521485837881,3.7384181185039718,14.543731508896515
23,11020,"Altoona, PA Metro Area",Altoona,PA,1,40.498683,-78.309597,156700,854,60594,67.43488276406217,46.33049754491446,99.30615382185445,31.573240121275553,60.078290488989225,49.07771793379272,1.5725245204379161,60.98357518402911,28.584440736661897,36.06923706869549
24,11060,"Altus, OK Micro Area",Altus,OK,5,34.594006,-99.412235,145000,865,61497,68.68927490103684,39.58749335121247,56.74726636803207,31.965442470790755,36.3972050986492,36.21460765465696,65.38494127573837,24.234807858399535,71.40998263278809,75.66419569336642
25,11100,"Amarillo, TX Metro Area",Amarillo,TX,5,35.247999,-101.90867,196500,1044,66571,60.770516090557436,57.32909875063483,8.579171719975143,36.638866632207325,57.083464830139945,84.06423549012422,66.60704033340923,39.566781743093905,48.3732717741584,66.75193084586697
26,11140,"Americus, GA Micro Area",Americus,GA,2,32.098355,-84.224304,126500,841,42821,61.53077455589977,38.87077224785938,11.105880537871165,20.832339647693708,33.219729220950086,15.149666860661624,87.83301786365097,7.113056141787448,79.92262921089434,83.85904986103267
27,11180,"Ames, IA Metro Area",Ames,IA,0,42.036128,-93.698008,231600,1002,71090,62.613474990793875,52.241907766679496,76.86989950616939,100.0,87.29292679930693,39.54589960823819,28.219967966711298,38.44028453331417,23.465286410051803,39.00285765110364
28,11200,"Amherst Town-Northampton, MA Metro Area",Amherst Town-Northampton,MA,0,42.339459,-72.663694,363400,1332,86391,49.08309549958841,30.87791654722988,8.513537886404123,100.0,81.69784839540631,67.90140809269013,34.33695274790627,51.27369386352861,19.708279452685613,27.86455468103432
29,11220,"Amsterdam, NY Micro Area",Amsterdam,NY,1,42.900891,-74.435357,141600,921,62923,67.8161661201497,50.3426704618557,81.00197239391326,19.322403781413822,50.57893927295242,14.444129890861937,35.120188171532526,22.268028385758598,0.0,26.90541663210587
30,11260,"Anchorage, AK Metro Area",Anchorage,AK,0,62.212784,-149.678222,358900,1422,95918,51.440299543813786,43.30855521574521,5.55786833748229,65.5807263195066,77.78031133035145,63.94047098680643,85.59131687062106,40.43245561783548,0.0,35.361477016737965
31,11360,"Anderson Creek, NC Micro Area",Anderson Creek,NC,5,35.36866,-78.871665,220700,1080,69012,58.988603477393994,37.96091365692362,88.89973386787926,31.019596867174734,54.36503854343778,11.726430687035913,83.16044647660082,22.276369065828764,65.05157365106271,72.63520021408225
32,11380,"Andrews, TX Micro Area",Andrews,TX,5,32.312258,-102.640206,188200,1364,76902,56.384971445508405,60.1404128174822,57.41133442405763,17.373988912034363,65.39161557844022,55.639830420487314,86.529793604495,35.31790856432362,68.5152903429415,81.02501410316451
33,11420,"Angola, IN Micro Area",Angola,IN,1,41.643467,-85.002405,204300,921,71483,68.50293563290725,25.266315250025926,83.66474434546943,33.600464504038555,49.79505886356411,5.9920325652974675,1.679726124749172,13.70733511705149,18.794329176106828,26.650549817654458
34,11460,"Ann Arbor, MI Metro Area",Ann Arbor,MI,4,42.252217,-83.843423,353000,1400,87156,47.874011483729504,44.99770878315141,71.86561570541348,100.0,86.18241403758645,77.46397881472865,70.12547947587272,92.02416777945362,17.34646667999315,43.360268854514096
35,11500,"Anniston-Oxford, AL Metro Area",Anniston-Oxford,AL,2,33.770516,-85.827909,149500,804,55826,66.57859803025146,40.46067438723897,55.36672954428273,19.424481196127005,30.94673238480955,8.525898241820988,62.87543059268297,23.547083480542213,74.98523223721925,79.58517000314649
36,11540,"Appleton, WI Metro Area",Appleton,WI,0,44.290603,-88.372326,246000,999,83919,70.78150880288419,64.14479877948993,83.29143375005489,59.10256007594329,71.19634588104907,34.79002839947362,22.302468839760675,50.86721960436897,8.537431691563278,11.865650653300374
37,11580,"Arcadia, FL Micro Area",Arcadia,FL,2,27.190581,-81.806253,151500,910,50868,58.61871613830777,13.119711904186763,55.050242122158224,0.0,18.95439988455881,11.261028240731543,74.73760072844028,11.010932283634775,100.0,78.33179930655581
38,11620,"Ardmore, OK Micro Area",Ardmore,OK,2,34.251848,-97.287927,153500,945,58856,62.86482722984976,22.085878944450958,5.6738773839400025,17.56399871702966,20.278492613267655,30.751209095308937,71.3150008010856,24.19414564794925,67.33386758655787,72.21441914698696
40,11660,"Arkadelphia, AR Micro Area",Arkadelphia,AR,5,34.053316,-93.176208,147100,734,50985,65.89271746385417,29.55016855874907,94.80665499350883,36.40106171105052,33.473919935842844,16.727418233011747,65.19277601827237,14.337217642309366,72.04200248314969,72.67803231208566
41,11680,"Arkansas City-Winfield, KS Micro Area",Arkansas City-Winfield,KS,1,37.234507,-96.837247,111600,779,58263,72.42154863556333,43.2342559306843,72.24473522934383,32.16476608438683,47.52555675523352,36.99895888690746,36.06911891527206,25.23351430158892,49.06105808079618,58.41706890102255
42,11700,"Asheville, NC Metro Area",Asheville,NC,3,35.61634,-82.570683,338400,1223,69236,43.12562945826958,25.042095248247534,59.17061683244721,90.33947075011388,64.03500888829862,47.34962842071516,32.42387823858361,36.8498787852554,53.12994413497318,64.99130355519011
43,11740,"Ashland, OH Micro Area",Ashland,OH,1,40.843273,-82.270127,175900,841,64991,69.44808371103707,38.225028347143315,88.35010133067225,24.638977507186755,33.9552121154062,14.731784330257815,0.0,26.942694729326483,28.182715703458317,28.335052487020437
44,11820,"Astoria, OR Micro Area",Astoria,OR,3,46.024509,-123.705037,437800,1130,68705,37.63842732772975,52.96438453509994,45.30356756613569,39.17353373859948,46.189581153136814,86.55828116166451,27.046105575143223,26.420965444861736,29.132810940303166,65.15188136993635
45,11860,"Atchison, KS Micro Area",Atchison,KS,5,39.532544,-95.313397,147900,756,62164,73.21778251303022,48.16301286678225,63.458958689600315,27.576545405269787,57.250744295319635,17.466608786630292,21.045937734057148,16.29273654213317,36.170744496538376,47.40935908781436
46,11900,"Athens, OH Micro Area",Athens,OH,5,39.332755,-82.045885,173800,903,53837,59.084282538604235,30.94396512584215,89.7498880625547,70.50589726210532,54.653688651162376,63.03932224242502,10.61489882071498,31.683863270615596,34.50911060982859,52.6904751658286
47,11940,"Athens, TN Micro Area",Athens,TN,2,35.451963,-84.682714,189200,806,59361,65.56512719266553,82.71006953749942,58.31346410021585,5.18924623110886,15.160163335363691,0.0,14.129577269006258,10.833792444459283,59.50694191032795,65.34291768622012
48,11980,"Athens, TX Micro Area",Athens,TX,3,32.211633,-95.853418,189600,978,63955,62.08234323351403,67.95008751430683,99.79365103319381,18.281480356526643,35.913923732754505,0.6922143571355831,41.70892050353394,8.842735652521945,84.2558895623459,80.29576238524821
49,12020,"Athens-Clarke County, GA Metro Area",Athens-Clarke County,GA,5,33.943984,-83.213897,280900,1144,62897,46.70997956643931,59.360951951489156,97.90679363976852,98.21004973681792,77.1637095782293,26.451768987424153,74.93333882918104,40.928202894852596,64.33590411628684,74.41962155627417
50,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",Atlanta-Sandy Springs-Roswell,GA,4,33.732402,-84.392848,335100,1563,86338,42.429077176428805,58.68244829621883,89.68159347768561,91.18733939676984,83.03053002179976,57.86035588872706,100.0,75.80344543474487,77.39868061897097,79.94409012178005
51,12100,"Atlantic City-Hammonton, NJ Metro Area",Atlantic City-Hammonton,NJ,3,39.286186,-74.738311,302600,1328,80600,50.39814431946158,70.750553548029,36.31711992943553,61.76867911424494,71.67269664034151,100.0,81.06870218012227,90.84768384812129,43.890268145126896,55.99725687270307
52,12140,"Auburn, IN Micro Area",Auburn,IN,1,41.39676,-85.002697,177900,828,70080,73.48157697584004,49.20200551251219,92.59922967295452,18.036646541361357,43.57169582520883,10.022911653989933,0.0,26.31097662153195,19.053539923783664,29.272843817005203
53,12180,"Auburn, NY Micro Area",Auburn,NY,1,43.008546,-76.574587,164200,895,66583,69.50677842469428,44.21602978666651,88.25824298623587,30.867104094013794,51.23835618366459,44.24961148480952,17.611469103526588,20.445710521888895,16.35403026859775,19.65562112954747
54,12220,"Auburn-Opelika, AL Metro Area",Auburn-Opelika,AL,5,32.492206,-85.527127,224600,974,58991,55.54575942909849,89.75227395724853,53.76767591859823,83.9979767387969,61.14025276289099,17.15405226560161,78.1719427644427,31.26939694883039,76.68714193141207,81.38544512238633
55,12260,"Augusta-Richmond County, GA-SC Metro Area",Augusta-Richmond County,GA-SC,5,33.460371,-81.982833,207300,1075,66628,58.636161495673086,48.71660248395555,92.78236296200532,47.67769768305704,53.7060700847741,17.869513091146796,88.32954809142483,30.40699756138405,90.32823727063703,79.74755660356558
56,12300,"Augusta-Waterville, ME Micro Area",Augusta-Waterville,ME,1,44.417012,-69.765764,219900,952,65062,61.23884204895545,52.18247126709912,87.87135367832873,54.9451393818033,42.21982226866843,24.379221293958132,0.9114204421403416,21.39523654846598,11.228679652315222,36.12176224554069
57,12380,"Austin, MN Micro Area",Austin,MN,1,43.666249,-92.759514,172000,848,71495,74.24117035363187,52.90268608102873,77.43574164913079,29.456896501802866,54.446522412455444,37.45068906792951,47.64561623398762,34.33688044663825,0.0,4.424717358475164
58,12420,"Austin-Round Rock-San Marcos, TX Metro Area",Austin-Round Rock-San Marcos,TX,4,30.249744,-97.649842,434800,1646,97638,38.4083289218281,78.26846803818339,40.94177175074303,100.0,91.73474636006198,70.72650735935926,88.85270407958949,89.72552867430385,95.67768641440514,78.90946051581102
59,12460,"Bainbridge, GA Micro Area",Bainbridge,GA,2,30.880643,-84.58389,146200,860,50485,60.78047470000432,54.354400237442,45.34869120397043,0.0,21.003524158735182,9.446181208405855,87.08016161109374,6.762911506159666,89.80671759275313,80.15811486499712
60,12520,"Baker City, OR Micro Area",Baker City,OR,3,44.703427,-117.691933,247700,814,57844,58.98599136135571,51.04190557958626,8.904719348277489,41.48693036612291,36.28505435442923,79.24295548973434,11.082754836736289,18.08885923404371,15.76022074556972,52.422646625745344
61,12540,"Bakersfield-Delano, CA Metro Area",Bakersfield-Delano,CA,5,35.346629,-118.729506,310600,1220,67660,44.551813457192864,38.9299127034552,48.85926608648226,12.657054510861887,54.659707771159795,83.33262745896188,100.0,39.61231730481752,48.88239887269737,79.81067537478683
62,12580,"Baltimore-Columbia-Towson, MD Metro Area",Baltimore-Columbia-Towson,MD,4,39.304361,-76.549501,373300,1562,97300,44.64710359884849,49.54894366166635,50.264682936443634,97.47937030411951,73.3194640671008,95.66953116871807,94.04867413133029,100.0,61.68803003246616,65.42866697102656
63,12620,"Bangor, ME Metro Area",Bangor,ME,1,45.409284,-68.666616,193800,997,63248,60.448637941062096,51.484225352757846,72.10245107190097,53.51387389612256,40.7213493447224,19.334822516525236,5.688186462976087,14.336052669989293,0.0,25.207404306078356
64,12660,"Baraboo, WI Micro Area",Baraboo,WI,1,43.428001,-89.943318,242400,970,77648,67.68727137040494,60.28465864749178,93.73309624655491,39.8416320195709,49.66793710197664,27.094205365499842,15.99638514854966,11.91347796922754,10.642099121340383,30.818258251930313
65,12700,"Barnstable Town, MA Metro Area",Barnstable Town,MA,3,41.706123,-70.164823,575900,1596,94452,33.33333333333333,67.76190478271936,70.00852151853478,100.0,65.47372393366277,61.35709867221816,22.803172820719713,65.94546812390936,27.801644906339618,52.219885138551064
66,12740,"Barre, VT Micro Area",Barre,VT,4,44.274969,-72.609444,293900,1094,79853,59.853823704915676,57.76784607293777,74.16319562818542,100.0,76.97058973157249,69.23607846559418,1.6569791435396506,16.326779967973867,8.115052384580803,31.594746183899602
67,12780,"Bartlesville, OK Micro Area",Bartlesville,OK,2,36.704403,-95.906253,160900,903,61205,65.5752659043967,57.135296443095335,38.43981605862879,53.45144793395814,21.769823083144566,30.359218996807545,63.240959184784785,33.133746639347706,55.01051299957076,62.068698646283934
68,12860,"Batavia, NY Micro Area",Batavia,NY,1,43.00091,-78.192778,157800,909,72055,73.49456338450332,44.750525037454324,82.16461315738562,29.958369403181923,67.45608637230025,8.375299250138202,13.796948018728461,16.88046390097268,17.97125753830153,41.831157999720055
69,12900,"Batesville, AR Micro Area",Batesville,AR,2,35.737499,-91.559942,120500,814,56009,68.87574231352258,18.111316974542788,69.15785454922685,6.812942999960682,26.990807495187088,3.51182436947422,29.208818484231248,3.460815712177414,60.5220980002637,64.41877309891984
70,12940,"Baton Rouge, LA Metro Area",Baton Rouge,LA,5,30.515242,-91.126926,232300,1108,68910,56.786495292448436,37.010913081974465,91.33093481892475,51.835102322912874,45.32469729421339,18.847229902591142,87.77996616831389,34.975322040267855,95.64670504143083,77.60841367106309
71,12980,"Battle Creek, MI Metro Area",Battle Creek,MI,1,42.24299,-85.012385,151500,937,60385,64.467680118635,29.57737707447487,93.99619674363208,25.118929081811125,32.09430927400642,15.53130247557746,50.77156697663768,32.10015652576199,23.069757628826693,44.94622192561323
72,13020,"Bay City, MI Metro Area",Bay City,MI,1,43.699711,-83.978701,135100,809,60523,71.0642197981877,50.65580718316696,72.64685650649582,22.369606695904135,40.60508620687115,36.77955851774332,6.313340543132098,49.59168871410204,18.558870809351095,42.34277458245783
73,13060,"Bay City, TX Micro Area",Bay City,TX,2,28.77476,-96.001532,162200,998,55174,57.33154101962787,25.48352228022934,46.05263298454916,27.0601037841372,35.98050243969869,27.622628906882596,97.72347429131952,16.217914988598842,96.3561783242282,82.42211716651002
74,13100,"Beatrice, NE Micro Area",Beatrice,NE,1,40.255234,-96.683453,167100,770,64426,72.61482791737802,52.731955413250624,87.45257864777942,24.85739374889243,52.33081190266239,33.77215773154676,0.0,19.701723876367193,29.16998856525598,44.94579137957949
75,13140,"Beaumont-Port Arthur, TX Metro Area",Beaumont-Port Arthur,TX,5,30.075928,-94.202705,164300,1063,65245,61.89868619429525,40.13212320737212,26.786656495149078,15.109672868678967,41.10030058812747,23.51074173137339,91.40018358439191,38.90253406828039,96.47390748875911,76.98463994880994
76,13180,"Beaver Dam, WI Micro Area",Beaver Dam,WI,1,43.429628,-88.701939,218400,963,73992,67.42486233947099,52.588024488449776,81.6564408840851,17.28565316592698,51.801759732418034,20.809091864666247,12.926699580893837,18.447697770275294,6.41107728562652,30.18575608648963
77,13220,"Beckley, WV Metro Area",Beckley,WV,2,37.905659,-81.163748,123400,820,52345,65.72131100931716,21.35037277658813,61.67664905610259,16.36324092085835,2.56356215169195,18.967050101859876,15.03499943317712,13.121238682694083,36.56007698809102,37.85778301150319
78,13260,"Bedford, IN Micro Area",Bedford,IN,1,38.839815,-86.48782,164500,800,65551,72.47810108944952,58.477244470127005,98.90288159589937,19.163323386954485,33.756931541833836,10.639814888852602,0.0,18.70727019353682,35.97969274678864,45.47846321393693
79,13300,"Beeville, TX Micro Area",Beeville,TX,5,28.416077,-97.742586,102800,1028,56075,61.00949240921933,48.93491197390664,61.268064323934745,0.0,56.81992936417505,17.105085181772314,90.05620931785379,19.879603569948713,100.0,81.97366803056832
80,13340,"Bellefontaine, OH Micro Area",Bellefontaine,OH,1,40.387553,-83.766343,186200,832,69183,71.93981018640143,58.776881355062315,93.72331882725544,11.708594239006757,37.411412191782546,8.266156987071733,3.7010948529992405,19.92964992203179,27.314204746266263,45.53942139519373
81,13380,"Bellingham, WA Metro Area",Bellingham,WA,4,48.842653,-121.836432,536100,1465,80989,28.537396264684347,51.32158835199881,44.15275930730618,79.63500382553863,77.93080998990413,36.33287209679024,47.67256792778754,30.85910995156906,14.380517285077179,52.640551159727345
82,13420,"Bemidji, MN Micro Area",Bemidji,MN,5,47.879508,-95.00505,222300,991,67257,61.08328474473927,43.51246175199218,41.2538789447926,59.73741561856845,46.06599283031051,13.601024872078698,64.55786211015572,6.7248678106271615,0.0,27.602138688216808
83,13460,"Bend, OR Metro Area",Bend,OR,4,44.153837,-120.887072,550400,1583,85509,27.182100326050946,85.88023656284,82.89479565101595,82.99417857896417,68.53813063520563,75.7814392159007,25.672903255954573,24.49923149141,22.713471952703877,63.58739733541459
84,13540,"Bennington, VT Micro Area",Bennington,VT,3,43.035328,-73.111496,257400,1063,71494,58.22433064011027,64.21306226531254,59.070946880028174,90.18551996044778,59.650993868503654,54.47704247475234,3.6643212770444324,7.604965258508511,14.001511892719984,40.91727145030139
85,13660,"Big Rapids, MI Micro Area",Big Rapids,MI,1,43.635295,-85.332751,169900,867,57774,63.708709029498635,18.979600452817554,99.46820059861827,26.897460320795037,35.256189323918726,18.31134449321247,9.65800751250933,8.754186095541318,7.024508342358696,34.90067021784418
86,13700,"Big Spring, TX Micro Area",Big Spring,TX,5,32.30343,-101.438721,150300,993,71457,70.40823569902328,26.386827643682533,17.183505831939705,1.5599048750972833,52.44021444536501,29.889477232767405,70.30187314848978,21.663284551620446,81.4469123993691,84.1036929368255
87,13740,"Billings, MT Metro Area",Billings,MT,0,45.63714,-108.832361,322700,1072,74599,54.36364217299115,62.601810357700955,95.9955285861215,63.816507081684456,64.34769834887771,38.03758807315833,21.257247876328783,31.161952302084224,1.8619800634293555,21.39016748595693
88,13780,"Binghamton, NY Metro Area",Binghamton,NY,0,42.163928,-76.022943,146700,914,63347,67.95036058357093,43.05482323721964,78.49814319891108,50.31500805682354,60.84514905914386,23.0578178210299,32.850952169047524,48.54705061723899,12.127139280100872,18.354829989804696
89,13820,"Birmingham, AL Metro Area",Birmingham,AL,3,33.462372,-86.814338,226200,1114,69627,57.60890943864038,74.76860193202451,49.52233538173205,62.908008167332966,52.13850645397895,43.32135946914608,76.85918598054512,41.53043416302703,78.47270131001918,78.48286222494069
90,13860,"Bishop, CA Micro Area",Bishop,CA,3,36.56216,-117.404209,338400,1140,72432,48.721669154436825,61.22038759169317,5.548120982278071,58.125799416886515,64.15111986321472,58.07662964628683,82.07116490683305,6.881036595837944,100.0,53.39245142276836
91,13900,"Bismarck, ND Metro Area",Bismarck,ND,0,46.887031,-100.979592,295500,1008,83982,66.10485824739146,63.14903952243613,41.801663965293,72.7358735153083,83.9165444957881,44.69755234639979,22.94140768605409,34.76639386986423,0.0,28.39190237133178
92,13940,"Blackfoot, ID Micro Area",Blackfoot,ID,1,43.216357,-112.399206,258000,845,76842,70.65629326070683,66.46633588417134,86.3588087159398,20.2555167080656,51.99526187208765,9.503605242936692,46.39812653820051,4.31502622756347,14.854532163424878,43.37070690497717
93,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",Blacksburg-Christiansburg-Radford,VA,0,37.121364,-80.531517,228400,1075,64627,55.32078984119324,83.43488146048223,76.09114214599592,71.98557390613908,69.74479759238268,57.942925143883926,25.03090782098904,27.218248089595882,36.3710906807968,57.37679778301532
94,14010,"Bloomington, IL Metro Area",Bloomington,IL,0,40.494559,-88.844539,198300,992,78329,71.20511194541858,53.1299544105034,81.30909829598275,100.0,83.82512813103796,93.09365821592701,45.844601411217056,52.7557327149219,28.560688355740766,35.41150966657924
95,14020,"Bloomington, IN Metro Area",Bloomington,IN,0,39.241736,-86.671754,242800,1137,62949,50.38545839440768,27.759082306028027,59.68775159871471,100.0,67.4924464406194,80.796559379275,29.05893839377816,55.805244407819,35.98795444122261,49.85567334169643
96,14100,"Bloomsburg-Berwick, PA Micro Area",Bloomsburg-Berwick,PA,1,41.045517,-76.40426,199200,904,61992,62.72835673551024,12.825127001946269,95.0505143661066,34.29733814329091,43.340545006532,30.077851272256837,4.7767329880202105,37.73627034837155,27.399919873136042,32.466469516367376
97,14140,"Bluefield, WV-VA Micro Area",Bluefield,WV-VA,1,37.248463,-81.359375,117500,781,46906,64.69170939822892,26.02550542158629,86.23580449356204,13.842470749174792,5.925508740392751,15.143888428581208,9.491076680643252,12.601526593807346,31.15692683050223,39.02534676187771
98,14180,"Blytheville, AR Micro Area",Blytheville,AR,2,35.766944,-90.052207,115800,797,53428,68.08595169576608,13.538871344114245,31.973886544252423,0.0,18.39993727324145,14.915207002373137,82.0452138868467,12.492448368158277,68.90875368171112,69.38382194411197
99,14220,"Bogalusa, LA Micro Area",Bogalusa,LA,2,30.852144,-90.046253,139400,772,42776,63.11449970398539,11.877307347524436,66.50063694971217,0.0,5.368224216143017,0.0,70.47524708043791,5.7210438305204026,85.90203280026252,81.8056186533336
100,14260,"Boise City, ID Metro Area",Boise City,ID,4,43.006648,-116.141909,434400,1383,82694,38.1210718420089,81.92108641264244,66.53685792394863,74.5454810124241,75.6177909507214,84.94415589626047,39.45505050387445,42.55672941701445,44.9157513342581,61.58634441181143
101,14300,"Bonham, TX Micro Area",Bonham,TX,2,33.591161,-96.104988,213500,994,68377,62.55504084479178,66.02133227991132,92.5242932772104,18.124133780143705,37.221948758827146,0.0,36.724766047616576,2.6246861720881305,76.69643632822678,76.37551868378279
102,14380,"Boone, NC Micro Area",Boone,NC,0,36.235368,-81.709888,321500,1066,51367,37.82827328120767,22.509206277494748,100.0,100.0,69.44530482709015,41.21429550904694,11.709167255839912,31.272909284985285,26.002660283700834,42.67136550801209
103,14420,"Borger, TX Micro Area",Borger,TX,1,35.837047,-101.362746,102200,852,65470,74.77771354817018,47.834695958366964,55.1129750558645,3.665272074397961,51.22416094299358,17.062928514249293,58.75122397931265,13.346403862818605,66.60064196053334,75.63817821696125
104,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",Boston-Cambridge-Newton,MA-NH,4,42.517606,-71.021993,610900,1940,112484,33.33333333333333,48.49931722512056,53.58902969289829,100.0,86.70070251270126,100.0,72.82236476675642,100.0,19.642185897213984,24.47182830672317
105,14500,"Boulder, CO Metro Area",Boulder,CO,4,40.094966,-105.397702,713900,1893,102772,33.33333333333333,48.471554565501066,47.521899704754915,100.0,92.27143751631357,100.0,41.531415340946545,88.2034713162057,0.0,45.419341672690116
106,14540,"Bowling Green, KY Metro Area",Bowling Green,KY,5,37.046804,-86.397398,219400,936,62437,60.00707148299474,52.72987301958189,60.70860015274857,44.289862515351764,60.078290488989225,13.11893088904205,38.50691396511414,26.61104683378901,59.7919704813814,61.704796364804466
107,14580,"Bozeman, MT Metro Area",Bozeman,MT,4,45.518054,-111.163921,604900,1574,87454,28.934383557917428,86.54550733972424,94.97160597244928,100.0,90.99016592201733,99.79469893533813,13.856286616614204,53.165053702993696,4.406582929131601,44.004540744867256
108,14620,"Bradford, PA Micro Area",Bradford,PA,1,41.81459,-78.572463,98700,769,61705,75.31662167900228,40.98806040244145,76.21607182927045,18.746448979076703,43.340545006532,24.714732367867892,0.11812914952919289,7.865404272278126,9.104390688833943,39.59678421403239
109,14660,"Brainerd, MN Micro Area",Brainerd,MN,1,46.767291,-94.223862,270500,949,69311,59.979619152031134,48.09400342101061,78.69127187291471,43.58151651281905,50.48686688753214,16.30937167506113,11.88701995063509,2.166548978358524,0.0,26.44912452552957
110,14700,"Branson, MO Micro Area",Branson,MO,2,36.649827,-93.042819,203800,925,58258,58.78136362928778,47.27444389637505,57.20707344919272,36.01606737137243,36.116580851405104,23.657376577447277,22.659292583660566,12.11792404949501,55.21912087826312,62.44131845208961
111,14710,"Brattleboro, VT Micro Area",Brattleboro,VT,3,42.995304,-72.721877,265100,1056,68021,55.297975890432234,50.68286260931478,65.91296844385235,94.28687508205883,69.62350326066876,68.74561105838076,6.784828684849146,11.89058426792878,11.514740925749424,36.29514381891821
112,14720,"Breckenridge, CO Micro Area",Breckenridge,CO,4,39.47505,-106.202071,706800,1798,102233,33.33333333333333,96.63823019920468,74.34442164374805,100.0,93.00574915360865,43.55264365713302,49.39526320910716,12.169983849893793,0.0,22.281101100547577
113,14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",Bremerton-Silverdale-Port Orchard,WA,4,47.639595,-122.649634,505700,1741,98546,33.33333333333333,56.305839630081095,71.97615810514452,74.27693643205913,77.6120275068202,72.18394249274283,53.636292188105486,67.80475583315184,32.3352514420496,67.68872304662331
114,14780,"Brenham, TX Micro Area",Brenham,TX,3,30.215075,-96.410272,270100,1091,75085,58.60811530685131,70.31673819221331,68.64950008701234,55.31938956343352,57.78220128299293,34.98197577084665,70.88487868109468,17.488991395452786,93.23325665967909,79.32588751752311
115,14820,"Brevard, NC Micro Area",Brevard,NC,3,35.210103,-82.816666,336100,909,64523,52.29117562171986,50.48697551298058,58.94101021425436,81.5372589738987,50.26899939222125,14.468719663592582,15.139292212647142,7.908999646330733,44.89612980055395,62.02775221839928
116,14860,"Bridgeport-Stamford-Danbury, CT Metro Area",Bridgeport-Stamford-Danbury,CT,4,41.252442,-73.393266,530800,1827,111656,33.33333333333333,40.83343560233482,62.42334321488342,100.0,94.16813117541986,88.82957641201536,87.72198841759767,90.48738627816061,25.32623377863926,46.188455547321375
117,14940,"Brigham City, UT-ID Micro Area",Brigham City,UT-ID,0,41.622623,-113.060252,344200,1027,77315,56.215003232995656,86.76213992830314,65.78382585228226,40.45132970269963,75.44176155625875,39.508104303574775,13.759593027935361,29.683860867168292,13.360197607849692,43.39745310651407
118,15020,"Brookhaven, MS Micro Area",Brookhaven,MS,2,31.535216,-90.453566,131800,754,48316,64.65668015068788,66.8457126190894,99.78300953591477,12.086074642062716,28.81477643753449,0.0,63.413009992164916,5.6265638773414395,80.69406520194639,81.29032258064515
119,15060,"Brookings, OR Micro Area",Brookings,OR,3,42.466439,-124.210929,366700,1156,64769,40.026462457735185,63.128316478193426,90.20503598523732,31.912559014149068,25.72141367506455,42.89087636062569,24.13315441388183,6.782111226265409,39.60761066265978,70.59979105129915
120,15100,"Brookings, SD Micro Area",Brookings,SD,0,44.376675,-96.797797,246300,874,67341,63.642172439882636,49.35280936573962,78.14095045525646,99.81918157633166,87.04511051750606,32.89412726167789,17.288554627870326,17.316628710888246,0.0,26.926656054854902
121,15180,"Brownsville-Harlingen, TX Metro Area",Brownsville-Harlingen,TX,5,26.102923,-97.478958,120000,899,51334,62.17043612845007,49.55582346728797,32.57564928257783,19.46913399497316,48.11635740620427,22.792341128226486,89.87840565938686,71.96000274174017,100.0,79.27722740737919
122,15220,"Brownwood, TX Micro Area",Brownwood,TX,2,31.764137,-98.998456,149900,887,55305,62.890640367611496,47.79678256166842,46.568988645811956,17.33721256925101,43.74925067253513,23.11737170398769,47.64109878468434,25.33256422996132,84.04418357651129,81.70086650588348
123,15260,"Brunswick-St. Simons, GA Metro Area",Brunswick-St. Simons,GA,2,31.301739,-81.588909,221400,1003,64819,58.91812429278798,31.19161996083492,61.15981684176414,38.712267198083104,42.29349731673176,22.80388386234253,68.49640686552556,24.85829098066777,96.80230997443782,80.15128000256004
124,15340,"Bucyrus, OH Micro Area",Bucyrus,OH,1,40.848524,-82.924783,123600,761,55477,70.30646344372407,44.48787285133878,82.39462434162911,2.1202533942990547,23.631403667881823,24.67765242198377,0.0,30.24097545309698,34.00824516802955,50.68084199540297
125,15380,"Buffalo-Cheektowaga, NY Metro Area",Buffalo-Cheektowaga,NY,0,43.044371,-78.777335,209600,1005,70572,64.05986968563006,51.906420930016736,60.83439780888593,69.4630855246409,68.96027115223296,94.03272700910122,53.9711139330893,94.1911522142135,19.12686250900251,23.146554220890796
126,15420,"Burley, ID Micro Area",Burley,ID,5,42.369199,-113.642424,244500,916,68214,62.778412012293906,84.8544641104702,88.09351892690334,13.995593635051073,56.267337201931404,20.683779918709522,62.55219762244223,9.176240898598547,22.03911089009778,53.94634173274663
127,15460,"Burlington, IA-IL Micro Area",Burlington,IA-IL,1,40.863823,-91.069976,129200,902,61453,68.59177869186782,40.48754791896711,44.793092337991936,28.366849774658228,52.21631398222038,95.39771476967938,20.70860455886415,28.00657080037901,32.06674625986406,44.32196447649351
